PROVINCIA;MUNICIPIO;ESTACION;TIPO_ESTACION;TIPO_AREA;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;DIA;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;1;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.5;0.5;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;2;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;3;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;6;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;8;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;9;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;11;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.6;0.6;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;12;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.6;0.6;0.5;0.5;0.5;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;14;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;16;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.6;0.6;0.7;0.8;0.7;0.7;0.7;0.7;0.7;0.7;0.7
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;19;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.7;0.8;0.8;0.8;0.8;0.9;0.8;0.8;0.8;0.7;0.7;0.7
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;22;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;23;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;;;;;;;;;;;;;;
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;25;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;26;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;27;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.6;0.6;0.5;0.6;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;29;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;30;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;;;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;1;31;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;3;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.5;0.5;0.5;0.5;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;19;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;24;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;1;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;2;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;6;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;11;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;13;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;17;0.5;0.5;0.6;0.6;0.6;0.6;0.6;0.5;0.5;0.5;0.5;0.5;0.6;0.6;0.5;0.5;0.6;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;18;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;19;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;20;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.6;0.6;0.6;;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;24;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;4;4;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;;;0.2;0.2;0.2;0.2
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;4;9;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;4;11;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.2;0.2;0.2;0.3;0.3;0.3;0.3;0.3;0.3;0.3
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;4;12;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;4;14;0.2;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;4;15;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;4;17;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;4;18;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;4;19;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;4;20;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;4;22;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.3;;;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;4;25;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.3;0.3;0.3;0.4;0.4;0.3;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;4;28;0.4;0.4;0.4;0.4;0.4;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.3
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;4;30;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;;0.3;0.3;0.3;0.3;0.3;0.3;0.3
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;5;1;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;5;2;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;5;3;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;5;4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;5;5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;5;18;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;5;21;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.3;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;5;23;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;5;24;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;5;25;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;5;28;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.4;0.4;0.4;0.3;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;5;30;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;;;0.3;0.3;0.3;0.2;0.3;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;6;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.7;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;8;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.8;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;9;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;10;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;11;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;12;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;13;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;14;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;;;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;15;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;16;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;17;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;18;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;20;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.8;0.7;0.7;0.7;0.7;0.7;0.7
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;21;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;;;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;22;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;23;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;25;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.8;0.8;0.8;0.8;0.9;0.9;0.8;0.8;0.8;0.8;0.8;0.8;0.8
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;26;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.7;0.7;0.8;0.7;0.7;0.7;0.7;0.7
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;27;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.8;0.8;0.8;0.8;0.8;0.7;0.7;0.7
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;2;28;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.8;0.8;;;0.4;0.4;0.4;0.3;0.3;0.4;0.4;0.4;0.3;0.3;0.4;0.3
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;3;0.4;0.4;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;;;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;7;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;8;0.5;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;9;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;10;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.4;0.5;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;12;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.5;0.6;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;14;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;15;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;16;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;21;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.5;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;22;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;23;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;25;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;26;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ATAZAR (EL);1;FONDO;RURAL;CO;28016001_6_48;2019;3;27;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
